LineId,Content,EventId,EventTemplate
6188,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wl5e_motr/*tar': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6189,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wl5e_motr/*sym': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6190,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wl5e_motr/*sim': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6191,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wl5e_motr/*/*raw': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6192,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wl5e_motr/*/*bin': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6193,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wl5e_motr/*gz': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6194,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*boot*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6195,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*bld*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6196,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*BASE*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6197,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*load': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6198,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*tar': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6199,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*sym': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6200,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*sim': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6201,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*/*raw': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6202,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*/*bin': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6203,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcr/*zip': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6204,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*boot*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6205,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*bld*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6206,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*BASE*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6207,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*SWD': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6208,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*load': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6209,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*raw': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6210,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*tar': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6211,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*sym': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6212,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*sim': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6213,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x20dcrbundle/*bin': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6214,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*boot*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6215,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*bld*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6216,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*BASE*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6217,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*load': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6218,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*tar': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6219,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*sym': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6220,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*sim': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6221,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*/*raw': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6222,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*/*bin': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6223,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcr/*zip': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6224,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*boot*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6225,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*bld*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6226,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*BASE*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6227,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*SWD': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6228,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*load': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6229,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*raw': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6230,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*tar': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6231,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*sym': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6232,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*sim': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6233,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/txqoriq/ppc/wss1x9dcrbundle/*bin': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6234,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*boot*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6235,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*bld*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6236,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*BASE*po': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6237,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*SWD': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6238,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*load': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6239,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*raw': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6240,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*tar': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6241,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*sym': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6242,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*sim': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6243,cp: cannot stat '/localdisk/6500_repo/ome/vobs/viking_build/build/ome/tx8260/ppc/wsszip/*bin': No such file or directory,02811a8e,<*> cannot stat <*> No such file or directory 
6244,tar: platformTests: Cannot stat: No such file or directory,91d00115,<*> <*> Cannot <*> No such file or directory 
6245,tar: Exiting with failure status due to previous errors,d8010481,<*> <*> with <*> status <*> to <*> <*> 
6246,jq: error (at <stdin>:28): null (null) has no keys,11b0965a,<*> error <*> <*> null <*> has no keys 
6247,fatal: no such path 'cache/pots-hdppc/linx/chassis/powerpc-e500mc/32/usr/include/linux/linx_ioctl.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6248,fatal: no such path 'cache/pots-hdppc/linx/chassis/powerpc-e500mc/32/usr/include/linux/linx_types.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6249,fatal: no such path 'cache/pots-hdppc/linx/chassis/powerpc-e500mc/32/usr/include/linx.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6250,fatal: no such path 'cache/pots-hdppc/linx/chassis/powerpc-e500mc/32/usr/include/linx_ioctl.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6251,fatal: no such path 'cache/pots-hdppc/linx/chassis/powerpc-e500mc/32/usr/include/linx_types.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6252,fatal: no such path 'cache/pots-hdppc/bcmApollo2/chassis/powerpc-e500mc/32/usr/include/assert.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6253,COMMAND: '/usr/bin/git blame -p assert.h' failed. Error code 128. Proceeding...,1de49765,<*> <*> blame <*> <*> <*> Error code <*> <*> 
6254,fatal: no such path 'cache/pots-hdppc/bcmApollo2/chassis/powerpc-e500mc/32/usr/include/ibde.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6255,COMMAND: '/usr/bin/git blame -p ibde.h' failed. Error code 128. Proceeding...,1de49765,<*> <*> blame <*> <*> <*> Error code <*> <*> 
6256,fatal: no such path 'cache/pots-hdppc/bcmApollo2/chassis/powerpc-e500mc/32/usr/include/sal/compiler.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6257,COMMAND: '/usr/bin/git blame -p compiler.h' failed. Error code 128. Proceeding...,1de49765,<*> <*> blame <*> <*> <*> Error code <*> <*> 
6258,fatal: no such path 'cache/pots-hdppc/bcmApollo2/chassis/powerpc-e500mc/32/usr/include/sal/core/spl.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6259,COMMAND: '/usr/bin/git blame -p spl.h' failed. Error code 128. Proceeding...,1de49765,<*> <*> blame <*> <*> <*> Error code <*> <*> 
6260,fatal: no such path 'cache/pots-hdppc/bcmApollo2/chassis/powerpc-e500mc/32/usr/include/sal/core/thread.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6261,jq: error (at <stdin>:25): null (null) has no keys,11b0965a,<*> error <*> <*> null <*> has no keys 
6262,fatal: no such path 'cache/pots-hdsim/linx/chassis/i486-sim/32/usr/include/linux/linx_ioctl.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6263,fatal: no such path 'cache/pots-hdsim/linx/chassis/i486-sim/32/usr/include/linux/linx_types.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6264,fatal: no such path 'cache/pots-hdsim/linx/chassis/i486-sim/32/usr/include/linx.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6265,fatal: no such path 'cache/pots-hdsim/linx/chassis/i486-sim/32/usr/include/linx_ioctl.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6266,fatal: no such path 'cache/pots-hdsim/linx/chassis/i486-sim/32/usr/include/linx_types.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6267,fatal: no such path 'cache/pots-hdsim/lttng-ust/chassis/i486-sim/32/usr/include/lttng/align.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6268,fatal: no such path 'cache/pots-hdsim/lttng-ust/chassis/i486-sim/32/usr/include/lttng/bug.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6269,fatal: no such path 'cache/pots-hdsim/lttng-ust/chassis/i486-sim/32/usr/include/lttng/ringbuffer-config.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6270,fatal: no such path 'cache/pots-hdsim/lttng-ust/chassis/i486-sim/32/usr/include/lttng/tracepoint-event.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6271,fatal: no such path 'cache/pots-hdsim/lttng-ust/chassis/i486-sim/32/usr/include/lttng/tracepoint-rcu.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6272,fatal: no such path 'cache/pots-sim6500/lttng-ust/chassis/i486-sim/32/usr/include/lttng/align.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6273,fatal: no such path 'cache/pots-sim6500/lttng-ust/chassis/i486-sim/32/usr/include/lttng/bug.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6274,fatal: no such path 'cache/pots-sim6500/lttng-ust/chassis/i486-sim/32/usr/include/lttng/ringbuffer-config.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6275,/usr/bin/find: ‘/localdisk/6500_repo/6500_pots/build/pots-simas6500/fs/releasefs/release/chassis/i486-sim/rootfs/bin/stzVqf5Q’: No such file or directory,aa4ade48,<*> <*> No such file or directory 
6276,***fatal: no such path 'vobs/viking_mce_public_interfaces/xml/commonTypes_data_public.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6277,"[ERROR] From server: org.springframework.orm.hibernate5.HibernateJdbcException: JDBC exception on Hibernate data access: SQLException for SQL [insert into defect_triage (current_action_id, current_classification_id, current_defect_attributes_id, current_fix_target_id, current_legacy_id, current_owner_user_id, current_severity_id, current_triage_state_id, merged_defect_id, triage_store_id, ver_num, id) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)]; SQL state [25P02]; error code [0]; could not execute batch; nested exception is org.hibernate.exception.GenericJDBCException: could not execute batch",092574b7,<*> From <*> <*> <*> exception <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> error code <*> <*> not <*> <*> <*> exception is <*> <*> not <*> <*> 
6278,"failed to commit coverity defects, rc=2",3fc08904,failed to <*> <*> <*> <*> <*> 
6279,fatal: no such path 'vobs/optnet_comms/comms_applications/3rdparty/appweb/appweb-5.4.3/build/vxworks-vx69ppce5500-static/inc/esp.h' in HEAD,62dc12c7,<*> no such path <*> in HEAD 
6280,flgroups.h file not found,5364cee6,<*> file not <*> 
6281,IOError: [Errno 2] No such file or directory: '/nfs/appdata/6500_build/rel/6500_13.55/161732/edm/model/catalog/RPRA.json',614d1e66,<*> <*> <*> No such file or <*> <*> 
6282,cp: cannot overwrite directory '/nfs/appdata/6500_build/rel/6500_13.55/161732/release/repo/artifactory' with non-directory,182c2971,<*> cannot overwrite directory <*> with <*> 
6283,cp: cannot overwrite directory '/nfs/appdata/6500_build/rel/6500_13.55/161732/release/repo/header' with non-directory,182c2971,<*> cannot overwrite directory <*> with <*> 
6284,cat: /tmp/6500-build/bc69/15059/25967_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
6285,cat: /tmp/6500-build/bc69/15059/25967_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
6286,cat: /tmp/6500-build/bc69/15059/25967_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
6287,rm: cannot remove ‘/tmp/6500-build/bc69/15059/25967_map6963_errors.log’: No such file or directory,28fc6444,<*> cannot remove <*> No such file or directory 
6288,cat: /tmp/6500-build/bc69/15059/17535_map6963_output.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
6289,cat: /tmp/6500-build/bc69/15059/17535_map6963_errors.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
6290,cat: /tmp/6500-build/bc69/15059/17535_map6963_input.log: No such file or directory,aa4ade48,<*> <*> No such file or directory 
